Period,Pressure,Speed,Temperature,Sound,Vibration
9246,101.22,99.08,81.04,62.34,126.62
9247,102.1,98.31,81.06,62.97,128.96
9248,102.2,97.73,81.54,63.34,129.67
9249,102.69,97.65,81.77,65,129.75
9250,102.72,96.29,82.34,65.06,129.85
9251,102.81,96.19,82.41,65.65,130.33
9252,102.88,96.13,83.23,65.76,131.96
9253,104.03,95.8,83.78,66.88,133
9254,104.52,95.79,84.1,67.53,134.38
9255,104.75,95.47,84.12,67.85,136.58
9256,104.78,95.43,84.22,69.41,137.29
9257,105.06,95.32,84.37,70.82,137.49
9258,105.12,95.24,84.86,70.82,141.87
9259,105.37,95.12,84.9,74.51,143.77
9260,106.02,95.08,85.05,76.91,144.38
9261,107.08,94.4,85.3,77.11,147.44
9262,100,100,80,60,120
9263,100.42,99.92,80.17,60.84,120.03
9264,100.46,99.79,80.54,61.76,126.01
9265,100.49,99.5,82.2,63.32,126.82
9266,100.56,99.43,82.32,65.07,130.09
9267,100.79,99.11,83.45,65.28,130.32
9268,101.47,98.73,83.57,65.42,130.59
9269,101.82,98.67,83.79,66.34,134.77
9270,102.19,98.64,84.38,66.51,138.8
9271,102.64,98.2,84.45,68.08,139.87
9272,102.77,98.13,84.52,70.07,140.36
9273,104.04,98.08,84.68,72.3,142.29
9274,104.28,97.94,85.16,72.66,145.83
9275,104.34,97.57,86.05,72.91,150.08
9276,104.36,97.57,86.31,75.45,150.15
9277,104.67,97.42,86.42,76.15,150.62
9278,105.12,97.4,87.07,81.68,151.46
9279,105.13,97.24,87.96,83.06,153.28
9280,105.15,96.97,88.13,84.31,154.15
9281,105.22,96.9,89.69,84.34,155.25
9282,105.61,96.75,89.74,84.55,156.45
9283,105.68,96.49,91.03,84.86,158.89
9284,106.48,96.2,91.76,85,159.34
9285,106.6,95.99,92.63,87.28,171.94
9286,106.72,95.95,92.69,87.87,172.15
9287,107.2,95.5,92.75,88.95,176.17
9288,107.89,95.05,93.38,89.51,176.23
9289,100,100,80,60,120
9290,100.52,99.86,80.22,60.15,123.88
9291,100.66,99.82,80.4,60.51,125.01
9292,100.77,99.66,81.79,61.24,127.71
9293,101.29,99.2,81.96,61.93,128.18
9294,101.41,99.08,82,63.85,134.53
9295,101.63,98.92,83.05,64.21,135.32
9296,101.77,98.78,83.1,65.89,140.11
9297,102.01,98.31,84.5,66.08,143.07
9298,102.13,98.16,85.9,66.28,143.51
9299,102.33,98.05,87.81,67.79,145.58
9300,102.4,97.8,87.84,67.82,145.85
9301,102.48,97.73,88.23,69.55,150.35
9302,102.79,97.67,88.86,71.84,152.81
9303,102.87,97.54,89.23,71.85,155.01
9304,103.35,97.49,89.59,72.53,156.49
9305,103.49,97.45,89.82,74.35,160.55
9306,104.11,97.01,90.49,74.46,166.37
9307,104.51,97,90.53,75.08,168.13
9308,104.75,96.37,90.88,76.81,170.26
9309,104.81,95.92,91.61,78.41,180.44
9310,105.17,95.79,91.95,78.78,183.13
9311,106.56,95.61,94.08,81,185.68
9312,106.92,95.55,94.24,81.29,185.85
9313,107.01,95.43,94.8,82.11,190.67
9314,107.6,94.52,95.43,84.07,193.06
9315,100,100,80,60,120
9316,100.14,99.89,80.9,66.09,134.11
9317,100.38,99.76,81.45,66.38,138.42
9318,100.41,99.6,82.34,66.74,140.85
9319,100.48,99.56,83.08,67.32,141.63
9320,100.82,99.07,83.44,69.05,148.42
9321,101.03,98.85,84.18,69.76,150.39
9322,101.62,98.56,84.76,70.52,169.65
9323,101.66,98.43,85.42,72.35,170.81
9324,101.82,98.23,85.54,72.91,171.48
9325,101.9,97.9,86.11,73.39,171.51
9326,101.91,97.84,86.16,75.55,172.63
9327,102.43,97.72,86.86,75.56,173.98
9328,102.9,97.5,86.91,79.57,174.91
9329,103.08,97.04,87.12,80.36,180.56
9330,103.18,96.75,87.7,80.4,182.67
9331,103.74,96.45,88.26,81.44,186.7
9332,104.04,96.07,88.36,81.86,189.47
9333,104.14,96.05,88.45,82.14,190.01
9334,104.46,95.56,88.63,83.52,191.64
9335,104.49,95.43,88.89,83.68,192.42
9336,104.69,94.74,89.25,84.78,193.98
9337,100,100,80,60,120
9338,100.1,99.91,80.09,60.1,121.54
9339,100.29,99.52,80.11,60.34,122.76
9340,101.3,99.17,80.25,60.69,122.83
9341,101.38,99.14,80.89,61.02,123.82
9342,101.65,98.82,81.54,63.49,124.05
9343,101.7,98.49,81.94,63.79,127.93
9344,102.03,98.34,82.44,64.2,133.04
9345,102.38,98.11,82.96,64.66,133.82
9346,102.68,98,83.42,64.83,135.41
9347,102.73,97.91,83.8,66.6,139.95
9348,100,100,80,60,120
9349,100.55,99.18,80.35,60.65,120.52
9350,100.63,99.08,80.86,60.84,126.92
9351,100.66,99.08,80.99,61.68,129.06
9352,100.72,98.82,81.42,62.97,134.11
9353,100.87,98.8,81.97,63.71,134.27
9354,100.96,98.38,82.06,64.68,140.27
9355,100.98,98.17,82.48,65.47,142.03
9356,101.21,97.71,82.5,65.53,144.73
9357,101.49,97.56,82.51,66.64,147.33
9358,101.51,97.19,82.76,67.88,149.58
9359,101.7,97.03,83.88,68.5,153.7
9360,101.78,96.88,84.47,69.98,155.56
9361,102.23,96.5,84.5,70.18,160.08
9362,102.35,95.84,86.76,71.83,163.52
9363,102.81,95.69,86.97,76.31,171.06
9364,102.83,95.65,87.03,78.73,171.17
9365,102.86,95.46,87.03,79.31,172.46
9366,103.42,95.06,87.09,82.42,172.81
9367,103.61,95.06,87.61,82.61,175.25
9368,104.31,95,87.66,83.69,175.47
9369,104.53,94.54,88.18,84.35,177.65
9370,100,100,80,60,120
9371,100.24,99.81,80.65,60.1,122.06
9372,100.25,99.71,80.82,61.75,122.42
9373,100.27,98.85,81.16,61.81,127.35
9374,100.36,98.77,82.36,62.35,127.96
9375,100.47,98.61,82.43,63.59,128.18
9376,100.54,98.55,82.48,67.19,129.57
9377,101.2,98.32,83.11,67.67,130.85
9378,101.48,98.32,84.06,68.44,131.58
9379,101.69,98.3,84.26,68.9,131.82
9380,101.9,98.28,85.07,70.71,136.58
9381,102.1,97.56,86.4,71.48,137.88
9382,102.15,96.85,87.07,72.65,139.3
9383,102.29,96.82,87.11,73.43,140.04
9384,103.03,96.69,89.44,73.99,142.22
9385,103.86,95.85,89.67,75.15,143.84
9386,103.89,95.48,89.98,76.57,144.43
9387,103.94,95.3,90.74,76.59,146.35
9388,104.36,95.03,91.44,80.17,152.77
9389,104.43,94.93,92.42,81.74,154.05
9390,100,100,80,60,120
9391,100.37,99.5,80.02,60.81,120.39
9392,100.84,99.15,80.15,61.18,124.34
9393,101.41,98.89,80.27,62.23,129.53
9394,101.59,98.78,81.39,62.86,141.4
9395,102.01,98.66,82.42,63.17,143.9
9396,102.18,98.49,82.71,64.22,145.5
9397,102.5,98.45,83.01,64.62,148
9398,102.69,98.21,83.29,64.87,156.87
9399,103.11,98.05,83.74,65.49,157.81
9400,103.23,98.01,84.35,67.55,160.93
9401,104.15,97.79,84.42,69.05,174.76
9402,104.19,97.53,84.97,69.3,177.82
9403,105.19,97.29,85.65,70.5,179.98
9404,105.29,96.89,87.17,70.71,183.48
9405,105.68,96.32,87.34,71.16,186.7
9406,105.84,96.26,87.39,71.67,187.03
9407,105.97,96.01,87.93,71.74,187.09
9408,106.51,95.78,88.08,71.97,189.58
9409,106.6,95.77,88.21,73.58,189.96
9410,106.99,95.48,88.7,75.45,190.02
9411,107.8,95.33,89.46,75.51,199.21
9412,108,95.01,90.02,76.03,199.29
9413,108.08,94.88,90.04,79,199.78
9414,100,100,80,60,120
9415,100.07,99.88,80.28,60.1,121.79
9416,100.15,99.86,80.38,61.02,126.8
9417,100.68,99.71,80.51,62.2,128.91
9418,102.94,99.54,81.15,62.33,129.27
9419,103.4,99.45,82.74,62.76,129.94
9420,103.55,99.36,83.22,63.19,133.26
9421,103.78,99.05,83.46,63.61,137.42
9422,103.91,98.2,84.27,63.76,139.13
9423,104.29,97.79,84.5,64.21,144.39
9424,104.9,97.65,85.21,64.91,147.39
9425,105.12,97.4,85.96,65.18,150.22
9426,106,96.69,86.71,73.17,150.91
9427,106.2,96.68,87.22,73.6,156.04
9428,106.28,96.23,88.34,74.34,156.62
9429,106.55,95.04,88.37,74.44,163.48
9430,106.58,94.89,88.62,74.58,165.57
9431,100,100,80,60,120
9432,100.26,99.83,80.2,61.12,121.43
9433,101.05,99.58,80.46,62.38,123.32
9434,101.32,99.36,81.8,63.96,123.68
9435,101.79,98.94,82.87,66.2,124.69
9436,101.8,98.35,83.69,66.74,125.96
9437,101.85,97.99,84.09,69.62,126.04
9438,101.97,97.91,84.13,72.53,127.13
9439,101.99,97.56,84.77,74.26,129.13
9440,102.28,97.34,84.79,75.5,130.28
9441,102.81,97.24,85.16,76.9,139.61
9442,102.84,97,85.37,76.99,144.56
9443,102.86,97,85.38,77.6,145
9444,103.21,95.84,85.89,78.04,147.14
9445,103.39,95.69,85.9,80.47,147.34
9446,104.08,95.52,87.56,83,157.95
9447,104.85,95.52,88.56,83.07,159.03
9448,105.1,95.22,88.65,85.61,161.45
9449,105.88,94.74,88.71,86.58,161.63
9450,100,100,80,60,120
9451,100.39,99.9,80.25,60.81,120.01
9452,101.21,98.74,80.92,60.82,123.55
9453,101.31,98.4,81.12,61.06,126.25
9454,101.35,97.9,81.41,61.94,127.51
9455,101.38,96.85,81.6,62.5,127.85
9456,101.42,96.83,81.8,66.39,130.57
9457,101.76,96.71,82,66.49,130.78
9458,101.79,95.67,82.85,66.92,131.71
9459,101.92,95.57,82.9,67.56,133.45
9460,102.26,95.3,83.46,67.6,137.08
9461,102.72,94.58,84.16,68.27,140.93
9462,100,100,80,60,120
9463,100.05,99.83,80.32,60.62,122.85
9464,100.21,99.74,80.73,64.2,124.59
9465,100.38,99.72,80.92,65.55,132.32
9466,100.79,99.7,81.41,72.24,134.09
9467,100.87,99.56,82.9,76.18,136.13
9468,101.17,99.56,82.98,76.38,144.96
9469,101.82,99.52,83.43,76.68,155.7
9470,102.25,99.27,83.72,76.92,156.67
9471,102.58,99.19,85.23,78.65,164.11
9472,102.63,98.91,85.26,80.16,165.39
9473,102.74,98.89,85.44,83.31,165.46
9474,103.19,98.62,85.84,84.93,172.13
9475,103.28,98.36,86.11,85.29,172.18
9476,103.37,98.35,86.15,85.72,173.29
9477,103.45,97.95,86.71,86.66,176.91
9478,104.18,97.9,87.01,86.8,177.2
9479,104.67,97.18,87.04,87.12,180.33
9480,104.95,96.84,87.04,87.31,183.26
9481,105.24,96.68,87.27,89.15,185.28
9482,105.8,96.3,87.57,91.14,188.37
9483,106.03,95.82,87.59,91.61,193.41
9484,106.35,95.77,87.7,91.8,196.88
9485,107.65,95.36,90.23,94.68,197.05
9486,107.65,95.21,90.26,95.14,211.23
9487,108.62,95.2,90.26,95.65,212.57
9488,109.34,95.1,90.46,96.58,214.62
9489,109.75,94.82,90.86,98.25,219.72
9490,100,100,80,60,120
9491,100.06,99.7,80.71,62.46,121.24
9492,100.09,99.7,81.11,65.13,121.77
9493,100.89,99.69,81.14,65.39,123.9
9494,101.13,99.46,82.05,65.97,124.31
9495,101.39,99.17,82.15,66.28,124.34
9496,102.58,99.08,82.15,66.53,124.38
9497,102.58,99.01,82.18,68.8,128.25
9498,102.84,98.48,83.38,69.01,131.92
9499,103.47,98.42,83.47,69.76,132.48
9500,104.47,98.42,83.92,70.03,133.6
9501,104.51,98.35,84.17,70.24,135.58
9502,105.34,98.21,84.45,70.62,135.99
9503,105.63,97.85,85.89,73.49,136.44
9504,107.39,97.64,87.45,73.82,136.74
9505,107.76,96.93,87.63,75.24,139.92
9506,107.8,96.24,88.03,75.26,145.33
9507,109.41,96.01,88.17,75.33,153.5
9508,109.86,95.75,88.64,76.58,157.29
9509,110.08,95.65,89.13,77.82,158.56
9510,100,100,80,60,120
9511,100.01,99.99,80.29,61.75,124.67
9512,100.32,99.66,80.48,62.48,127.42
9513,100.96,99.57,80.76,63.02,137.42
9514,101.14,99.44,82.38,65.35,137.65
9515,102.35,99.05,83.3,65.75,138.95
9516,102.88,97.69,84.96,65.88,145.53
9517,103.22,97.66,85.11,65.89,146.01
9518,103.83,97.66,86.34,67.19,147.38
9519,103.84,97.6,86.81,67.62,148.17
9520,104.04,97.2,87.03,67.86,156.82
9521,104.08,96.72,88.5,68.29,158.89
9522,104.08,96.69,88.79,69.61,160.55
9523,104.14,96.68,88.99,70.58,162.58
9524,104.39,96.57,89.24,71.8,167.72
9525,104.62,96.28,89.4,72.57,173.34
9526,104.83,95.43,90.02,72.9,174.61
9527,105,95.28,90.22,74.18,174.84
9528,105.75,95.15,90.52,75.45,177.17
9529,106.53,95.13,91.22,76,179.33
9530,107.24,94.34,91.24,76.8,183.48
9531,100,100,80,60,120
9532,100.07,99.77,80.28,60.56,122.93
9533,100.33,99.56,81.25,62.49,126.72
9534,100.36,99.33,82.43,64.34,127.56
9535,100.48,99.29,82.78,68.41,128.06
9536,100.64,99.21,83.44,68.91,130.23
9537,100.93,98.57,83.46,69.92,130.95
9538,101.1,98.34,84.36,72.95,130.96
9539,101.14,98.02,84.66,73.05,131.29
9540,101.38,97.9,84.87,73.67,132.47
9541,101.72,96.84,84.95,74.95,132.63
9542,101.8,96.37,85.31,75.02,135.86
9543,101.93,96.12,86.09,75.79,142.88
9544,101.94,96.12,86.41,75.99,145.29
9545,102.3,95.18,88.07,77.5,154.76
9546,103.04,95.15,88.83,77.77,163.34
9547,103.08,94.78,88.94,78.84,164.65
9548,100,100,80,60,120
9549,100.12,99.94,80.01,61.04,128.33
9550,100.2,99.76,81.16,61.9,129.02
9551,101.05,99.25,82.19,62.58,131.41
9552,101.11,98.87,82.33,63.68,133.49
9553,103.56,98.55,82.97,66.22,133.86
9554,103.65,98.24,83.95,66.67,134.22
9555,104,98.1,84.27,67.58,134.41
9556,104.78,97.94,84.74,68.6,135.45
9557,105.18,97.43,85.22,70.83,139.31
9558,106.59,97.43,85.35,71.22,142.77
9559,106.81,97.4,85.88,71.7,142.83
9560,106.81,96.75,86.66,71.83,145.34
9561,107.35,96.7,86.79,72.87,145.42
9562,109.19,96.58,86.93,74.22,148.22
9563,109.88,96.12,87.41,76.32,148.35
9564,109.92,95.61,87.63,79.07,157.26
9565,110.07,95.53,88.09,80.87,160.71
9566,100,100,80,60,120
9567,101.24,99.82,81.21,60.56,121.97
9568,101.25,99.64,82.57,60.79,122.88
9569,102.02,99.22,83.03,60.86,122.98
9570,102.14,98.75,83.25,61.26,128.07
9571,102.22,98.5,85.39,61.79,136.2
9572,102.47,98.44,86.42,62.83,136.92
9573,102.97,98.39,86.84,63.27,137.64
9574,103.08,97.96,87.27,63.3,140.34
9575,104.57,97.87,87.33,63.65,141.06
9576,104.9,97.77,88.81,65.25,141.09
9577,105.06,97.66,88.87,65.82,143.23
9578,105.38,97.5,89.2,66.33,143.69
9579,105.44,96.9,89.65,68.74,145.89
9580,105.55,96.45,89.82,69.3,147.1
9581,106.06,95.91,90.16,69.36,148.78
9582,106.49,95.88,90.71,70.73,149.95
9583,106.78,95.84,90.78,71.27,150.87
9584,107.45,95.82,90.86,71.93,154
9585,107.67,95.57,91,72.53,157.01
9586,108.4,95.33,91.4,76.93,159.48
9587,108.4,95.13,91.66,78.33,165.98
9588,108.59,94.91,92.93,79.02,167.71
9589,100,100,80,60,120
9590,100.36,99.94,80.38,62.54,122.17
9591,100.52,99.89,81.43,64.06,124.26
9592,100.54,99.85,82.59,64.6,125.81
9593,100.75,99.78,83.13,65.6,131.62
9594,100.77,99.74,83.56,68.8,140.43
9595,101.75,99.3,84.07,69.32,140.52
9596,101.97,98.96,84.56,70.56,143.5
9597,102.51,98.56,84.99,71.08,146.36
9598,102.59,98.42,85.05,71.4,148.12
9599,102.92,97.6,85.09,72.77,154.99
9600,103.3,97.15,85.9,75.54,155.29
9601,103.3,97.07,85.99,76.12,161.54
9602,104.09,96.89,86,76.78,163.41
9603,104.74,96.82,86.57,77.04,166.83
9604,104.84,96.51,86.74,81.57,169.18
9605,104.95,96.5,87.69,83.67,169.44
9606,105.08,96.38,88.05,84.85,172.05
9607,105.28,96.29,88.57,85.77,175.99
9608,105.29,96.24,89.71,86.19,178.12
9609,105.44,96.13,90,87.56,180.03
9610,105.53,95.76,90.22,87.64,180.7
9611,105.62,95.14,91.07,88.21,183.98
9612,106.04,94.9,91.17,88.66,190.92
9613,100,100,80,60,120
9614,100.17,99.99,80.05,61.14,120.25
9615,100.54,99.95,80.63,61.17,122.85
9616,101.34,99.64,80.65,62.11,125.94
9617,102.33,99.62,81.87,62.69,133.35
9618,102.48,99.54,82.06,64.54,135.61
9619,102.61,98.87,82.76,65.25,135.96
9620,102.96,98.67,83.02,65.66,136.31
9621,100,100,80,60,120
9622,100.05,99.79,80.26,60.78,121.53
9623,100.78,99.47,80.52,63.57,124.67
9624,100.99,99.41,80.92,63.76,144.65
9625,101.08,98.69,81.69,64.37,151.88
9626,101.35,98.43,81.84,65.02,152.08
9627,101.59,98.04,82.68,65.29,155.85
9628,101.72,97.93,83.45,67.7,159.59
9629,101.74,97.92,83.49,68.46,159.7
9630,101.85,97.23,84.85,68.54,166.69
9631,102.81,97.07,85.56,68.66,171.75
9632,103.39,97,86.35,68.88,173.14
9633,103.96,96.97,86.36,71.67,175.1
9634,104.03,96.95,86.39,72.61,180.75
9635,104.19,96.72,87.34,73.05,182.87
9636,104.84,96.6,87.81,75.65,183.9
9637,104.84,96.17,87.82,77.34,184.47
9638,104.89,96.11,88.38,78.26,184.69
9639,105.29,95.82,88.67,79.92,185.98
9640,105.55,95.03,90.2,81.14,186.69
9641,106.1,94.82,90.3,81.53,186.69
9642,100,100,80,60,120
9643,100.36,99.64,80.51,61.99,120.39
9644,100.57,99.02,82.1,65.38,121.61
9645,100.9,98.47,82.5,65.47,121.96
9646,100.99,98.15,83.24,65.61,122.22
9647,101.06,97.9,83.54,66.54,124.63
9648,101.5,97.86,84.61,67.15,125.7
9649,101.55,97.46,85.4,67.5,126.76
9650,101.75,97.25,85.4,68.71,127.16
9651,102.03,97.14,87.2,69.1,127.78
9652,103.01,97.07,87.38,70.97,129.7
9653,103.52,96.79,87.49,71.37,131.8
9654,103.63,96.64,88.07,73.16,131.98
9655,103.71,96.51,88.08,74.04,135.78
9656,104,96.45,88.34,74.61,137.54
9657,104.09,94.3,88.53,76.38,141.79
9658,100,100,80,60,120
9659,100.4,98.94,80.9,64.17,121.66
9660,100.42,98.9,81.72,64.49,125.84
9661,100.49,98.62,82.17,64.75,127.28
9662,100.72,98.6,82.36,64.97,127.84
9663,100.76,98.52,82.6,65.32,128.74
9664,100.94,98.33,82.6,72.4,131.76
9665,101.78,98.21,83.07,73.62,133.68
9666,101.83,98.06,83.58,75.11,140.7
9667,101.85,97.93,84.15,76.1,142.2
9668,101.9,97.48,84.69,76.26,142.86
9669,102.66,97.32,84.89,78.06,143.36
9670,102.69,96.97,85.44,79.23,149.7
9671,104.18,96.56,85.59,79.34,149.97
9672,104.36,96.45,86.92,81.81,153.35
9673,104.46,96.44,87.44,84.36,154.05
9674,104.61,96.09,88.16,84.49,156.1
9675,105.95,95.99,89.07,85.76,161.35
9676,106.28,95.96,89.45,87.68,162.12
9677,106.56,95.81,89.75,88.14,163.42
9678,107.19,95.8,89.88,88.79,163.54
9679,108.12,95.63,89.88,89.04,164.17
9680,108.34,95.35,90.33,90.77,165.88
9681,108.8,94.81,90.49,90.87,166.42
9682,100,100,80,60,120
9683,100.31,99.66,80.2,63.94,124.59
9684,100.41,98.45,81.24,64.82,124.72
9685,100.48,98.25,81.74,67.09,126.26
9686,101.32,97.27,82.27,67.11,128.73
9687,101.4,97.16,82.31,68.91,130.34
9688,101.73,97.11,82.49,70.04,136.2
9689,102.11,97.11,82.73,71.71,139.85
9690,102.76,97.11,82.92,73.67,142.72
9691,103.05,97.01,83.07,74.34,142.9
9692,103.35,96.92,83.21,74.44,142.98
9693,104.24,96.71,83.51,75.65,144.49
9694,104.65,96.48,83.6,75.73,147.19
9695,104.88,96.15,83.85,76.82,155.53
9696,105.53,95.13,85.29,77.4,157.57
9697,105.84,95.12,85.34,80.24,162.18
9698,105.85,94.9,85.62,82.27,163.95
9699,100,100,80,60,120
9700,101.12,99.9,80.35,60.41,121.76
9701,101.87,99.77,81.1,62.11,125.05
9702,101.95,99.61,81.32,64.72,125.08
9703,102.12,99.17,83.69,66.27,127.99
9704,102.55,98.88,84.36,67.24,128.8
9705,102.6,98.83,84.39,67.34,129.06
9706,102.86,98.82,85.18,67.93,134.74
9707,102.91,98.68,85.5,69.34,135.86
9708,103.08,98.03,85.71,70.23,141.49
9709,103.21,97.92,86.34,71.03,141.58
9710,103.33,97.86,87.01,73.08,147.84
9711,103.67,97.4,87.59,76.7,151.37
9712,104.28,97.21,88.94,79.72,151.75
9713,104.51,97.2,89.42,80.72,155.98
9714,104.66,96.85,89.73,82.58,156.2
9715,104.99,96.85,90,82.79,159.7
9716,106.21,96.66,90.88,84.04,160.65
9717,106.26,96.56,91.14,87.12,162.69
9718,106.7,96.5,91.71,88.12,164.01
9719,106.92,96.14,92.09,90.17,166.36
9720,107.44,95.8,92.35,90.43,171.26
9721,107.9,95.58,93.74,92.5,171.48
9722,108.53,95.48,93.95,92.78,172.66
9723,108.8,95.26,94.02,93.35,172.78
9724,109.01,94.95,94.32,93.79,172.79
9725,100,100,80,60,120
9726,100.29,99.87,80.84,60.7,123.77
9727,100.52,99.66,80.86,60.97,129.98
9728,101.23,99.55,81.02,63.57,143.66
9729,101.41,99.43,81.95,64.54,145.32
9730,101.69,99.25,82.5,65.68,145.71
9731,102.25,99.2,82.64,67.45,147.27
9732,103.14,99.02,82.7,69.22,147.47
9733,103.28,98.71,83.97,69.23,155.52
9734,103.77,98.51,84.13,69.41,158.29
9735,103.8,98.08,85.66,70.57,161.22
9736,103.99,97.74,85.67,73.13,161.93
9737,104.33,97.63,85.85,76,167.89
9738,104.58,97.55,86.65,77.58,168.51
9739,104.61,97.16,86.91,77.87,170.99
9740,105.71,96.9,87.55,79.87,172.67
9741,105.81,96.8,87.77,80.38,173.2
9742,106.74,96.36,87.81,83.07,173.45
9743,107.17,96.12,87.86,83.13,175.2
9744,107.2,95.86,88.46,83.51,175.43
9745,107.22,95.75,88.62,83.77,183.14
9746,107.22,95.32,88.67,85.71,183.24
9747,107.7,95.09,89.2,87.86,187.25
9748,107.84,94.89,90.21,90.27,193.57
9749,100,100,80,60,120
9750,100.03,98.95,80.33,60.82,120.12
9751,100.16,98.76,80.34,63.56,121.04
9752,100.48,98.66,81.2,64.66,121.66
9753,100.58,98.65,81.87,65.23,121.99
9754,100.6,98.37,82.13,67.44,123.64
9755,100.75,98.18,82.68,70.45,126.55
9756,101.24,98.11,83.55,73.69,127.43
9757,102.01,98.1,86.45,74.94,129.84
9758,102.09,97.35,86.97,75.04,132.29
9759,102.3,97.1,87.4,75.15,135.57
9760,102.39,96.95,88.07,75.62,136.78
9761,103.51,96.6,88.8,77.42,138.67
9762,103.87,96.4,89.49,77.42,139.34
9763,104.07,96.32,89.82,78.08,141.95
9764,104.15,95.97,90.29,80.67,145.15
9765,104.43,95.94,91.39,81.37,145.27
9766,104.6,95.74,92.12,81.68,145.7
9767,105.04,95.58,93.18,82.95,153.64
9768,105.55,95.51,93.55,84.97,155.92
9769,105.94,95.5,93.6,86.71,157.6
9770,105.95,95.2,93.87,87.4,158.68
9771,106.17,95.05,93.87,87.82,161.09
9772,106.42,94.39,93.91,88.91,162.5
9773,100,100,80,60,120
9774,100.17,99.89,80.64,61.52,120.7
9775,100.26,99.86,80.64,61.64,120.91
9776,100.66,99.52,82.15,67.94,123.56
9777,100.91,99.4,82.21,68.12,129.45
9778,101.05,99.35,82.36,68.75,131.26
9779,101.1,99.13,82.44,70.46,135.62
9780,101.28,98.57,82.95,70.54,137.61
9781,101.31,98.32,83.37,70.8,146.13
9782,103.33,97.99,85.13,71.34,147.44
9783,103.63,97.74,85.93,71.83,150.48
9784,103.77,97.74,86.53,74.35,155.96
9785,103.83,97.04,86.93,77.17,159.6
9786,104.69,97,86.97,78.59,160
9787,104.89,96.96,87.13,78.9,161.37
9788,105.34,96.87,87.65,81.48,167.14
9789,105.51,96.63,88.06,82.22,167.6
9790,105.58,96.63,88.44,82.8,173.59
9791,106.09,96.52,88.76,83.49,174.08
9792,106.22,96.03,89.33,85.16,175.38
9793,106.99,96,89.36,87.63,188.98
9794,107.73,95.56,90.32,89.63,196.64
9795,108.44,95.5,90.76,93.99,198.19
9796,108.48,95.25,90.83,95.7,199.55
9797,108.62,95.22,91.28,97.02,199.59
9798,108.63,95.2,91.61,97.72,200.9
9799,108.7,95.17,92.45,99.72,201.06
9800,108.98,95.1,92.82,101.42,202.58
9801,109.27,94.87,93.01,101.45,208.02
9802,100,100,80,60,120
9803,100.3,99.92,80.63,60.36,121.26
9804,100.7,99.85,81.19,63.89,124.21
9805,100.83,99.65,81.33,64.3,124.44
9806,101.47,99.34,81.93,65.87,126.85
9807,101.63,99.12,82.17,67.64,127.19
9808,102.29,99,82.3,67.97,130.63
9809,102.54,98.83,82.68,69.21,131.36
9810,102.7,98.77,82.87,71.89,144.44
9811,104.19,98.53,82.95,72.38,145.53
9812,104.49,98.22,83.64,73.13,149.5
9813,104.57,97.66,83.85,73.4,162.19
9814,105.94,97.61,84.76,74.16,163.26
9815,106.29,97.45,84.92,76.79,163.43
9816,106.51,97.27,85.12,78.25,164.11
9817,106.62,96.62,85.61,79.34,169.34
9818,106.78,95.9,86.07,79.34,169.96
9819,107.01,95.68,86.81,79.98,173.33
9820,107.16,95.6,87.46,80.23,176.91
9821,107.31,95.58,87.47,81.29,181.78
9822,107.72,95.41,88.52,83.31,182.72
9823,108.09,95.07,88.6,83.91,185.75
9824,108.13,94.94,88.66,83.98,190.9
9825,100,100,80,60,120
9826,100.15,99.69,82.84,60.19,120.42
9827,100.28,98.91,83.31,61.98,124.33
9828,100.53,98.26,84.02,63.97,129.17
9829,100.63,98.19,85.01,65.83,130.39
9830,100.68,97.44,85.17,66.07,131.06
9831,100.94,97.4,86.32,66.32,131.52
9832,101.79,97.34,87.87,66.67,135.9
9833,101.81,97.02,88.17,67.27,138.79
9834,101.85,96.79,89.05,67.78,143.24
9835,101.86,96.69,89.05,68.75,143.88
9836,102.63,96.59,89.2,68.92,146.82
9837,103.31,95.93,89.43,68.94,148.6
9838,103.52,95.87,89.82,69.28,154.06
9839,103.53,95.84,91,70.27,155.31
9840,103.82,94.78,91.56,71.57,157.61
9841,100,100,80,60,120
9842,100,100,80,60,120
9843,100.14,99.91,80.63,63.77,122.76
9844,100.2,99.9,81.5,66.33,126.48
9845,100.55,99.83,81.7,66.52,127.17
9846,100.75,99.81,81.77,67.01,128.33
9847,101.91,99.72,82.6,67.78,136.84
9848,102.1,99.69,82.68,69.15,137.83
9849,102.7,99.59,83.94,70.01,140.1
9850,103.94,99.42,83.99,70.28,140.34
9851,104.05,99.41,85.86,70.85,154.89
9852,105.22,99.19,86.14,71.58,159.94
9853,105.25,99.14,86.29,72.33,162.9
9854,105.95,98.92,86.99,72.47,165.39
9855,106.86,98.32,87.33,73.09,166.2
9856,107.02,98.28,87.7,73.17,166.38
9857,107.47,98.25,87.83,73.56,170.38
9858,107.8,98.22,87.98,73.75,170.79
9859,107.93,97.79,88.05,73.93,173.34
9860,108.25,97.75,88.23,75.53,175.02
9861,108.47,97.05,88.26,76,175.14
9862,108.55,96.76,89.39,80.24,178.09
9863,108.82,96.75,90.36,81.1,178.92
9864,108.85,96.62,90.59,83.32,190.21
9865,109.3,96.04,90.68,84.3,192.13
9866,109.52,95.97,90.91,85.74,193.98
9867,109.61,95.43,91.73,86.29,194.85
9868,110.01,95.1,91.74,87.51,195.06
9869,100,100,80,60,120
