Period,Failures,Pressure,Speed,Temperature,Sound,Vibration
9560,0,106.81,96.75,86.66,71.83,145.34
9561,0,107.35,96.7,86.79,72.87,145.42
9562,0,109.19,96.58,86.93,74.22,148.22
9563,0,109.88,96.12,87.41,76.32,148.35
9564,0,109.92,95.61,87.63,79.07,157.26
9565,1,110.07,95.53,88.09,80.87,160.71
9566,0,100,100,80,60,120
9567,0,101.24,99.82,81.21,60.56,121.97
9568,0,101.25,99.64,82.57,60.79,122.88
9569,0,102.02,99.22,83.03,60.86,122.98
9570,0,102.14,98.75,83.25,61.26,128.07
9571,0,102.22,98.5,85.39,61.79,136.2
9572,0,102.47,98.44,86.42,62.83,136.92
9573,0,102.97,98.39,86.84,63.27,137.64
9574,0,103.08,97.96,87.27,63.3,140.34
9575,0,104.57,97.87,87.33,63.65,141.06
9576,0,104.9,97.77,88.81,65.25,141.09
9577,0,105.06,97.66,88.87,65.82,143.23
9578,0,105.38,97.5,89.2,66.33,143.69
9579,0,105.44,96.9,89.65,68.74,145.89
9580,0,105.55,96.45,89.82,69.3,147.1
9581,0,106.06,95.91,90.16,69.36,148.78
9582,0,106.49,95.88,90.71,70.73,149.95
9583,0,106.78,95.84,90.78,71.27,150.87
9584,0,107.45,95.82,90.86,71.93,154
9585,0,107.67,95.57,91,72.53,157.01
9586,0,108.4,95.33,91.4,76.93,159.48
9587,0,108.4,95.13,91.66,78.33,165.98
9588,1,108.59,94.91,92.93,79.02,167.71
9589,0,100,100,80,60,120
9590,0,100.36,99.94,80.38,62.54,122.17
9591,0,100.52,99.89,81.43,64.06,124.26
9592,0,100.54,99.85,82.59,64.6,125.81
9593,0,100.75,99.78,83.13,65.6,131.62
9594,0,100.77,99.74,83.56,68.8,140.43
9595,0,101.75,99.3,84.07,69.32,140.52
9596,0,101.97,98.96,84.56,70.56,143.5
9597,0,102.51,98.56,84.99,71.08,146.36
9598,0,102.59,98.42,85.05,71.4,148.12
9599,0,102.92,97.6,85.09,72.77,154.99
9600,0,103.3,97.15,85.9,75.54,155.29
9601,0,103.3,97.07,85.99,76.12,161.54
9602,0,104.09,96.89,86,76.78,163.41
9603,0,104.74,96.82,86.57,77.04,166.83
9604,0,104.84,96.51,86.74,81.57,169.18
9605,0,104.95,96.5,87.69,83.67,169.44
9606,0,105.08,96.38,88.05,84.85,172.05
9607,0,105.28,96.29,88.57,85.77,175.99
9608,0,105.29,96.24,89.71,86.19,178.12
9609,0,105.44,96.13,90,87.56,180.03
9610,0,105.53,95.76,90.22,87.64,180.7
9611,0,105.62,95.14,91.07,88.21,183.98
9612,1,106.04,94.9,91.17,88.66,190.92
9613,0,100,100,80,60,120
9614,0,100.17,99.99,80.05,61.14,120.25
9615,0,100.54,99.95,80.63,61.17,122.85
9616,0,101.34,99.64,80.65,62.11,125.94
9617,0,102.33,99.62,81.87,62.69,133.35
9618,0,102.48,99.54,82.06,64.54,135.61
9619,0,102.61,98.87,82.76,65.25,135.96
9620,1,102.96,98.67,83.02,65.66,136.31
9621,0,100,100,80,60,120
9622,0,100.05,99.79,80.26,60.78,121.53
9623,0,100.78,99.47,80.52,63.57,124.67
9624,0,100.99,99.41,80.92,63.76,144.65
9625,0,101.08,98.69,81.69,64.37,151.88
9626,0,101.35,98.43,81.84,65.02,152.08
9627,0,101.59,98.04,82.68,65.29,155.85
9628,0,101.72,97.93,83.45,67.7,159.59
9629,0,101.74,97.92,83.49,68.46,159.7
9630,0,101.85,97.23,84.85,68.54,166.69
9631,0,102.81,97.07,85.56,68.66,171.75
9632,0,103.39,97,86.35,68.88,173.14
9633,0,103.96,96.97,86.36,71.67,175.1
9634,0,104.03,96.95,86.39,72.61,180.75
9635,0,104.19,96.72,87.34,73.05,182.87
9636,0,104.84,96.6,87.81,75.65,183.9
9637,0,104.84,96.17,87.82,77.34,184.47
9638,0,104.89,96.11,88.38,78.26,184.69
9639,0,105.29,95.82,88.67,79.92,185.98
9640,0,105.55,95.03,90.2,81.14,186.69
9641,1,106.1,94.82,90.3,81.53,186.69
9642,0,100,100,80,60,120
9643,0,100.36,99.64,80.51,61.99,120.39
9644,0,100.57,99.02,82.1,65.38,121.61
9645,0,100.9,98.47,82.5,65.47,121.96
9646,0,100.99,98.15,83.24,65.61,122.22
9647,0,101.06,97.9,83.54,66.54,124.63
9648,0,101.5,97.86,84.61,67.15,125.7
9649,0,101.55,97.46,85.4,67.5,126.76
9650,0,101.75,97.25,85.4,68.71,127.16
9651,0,102.03,97.14,87.2,69.1,127.78
9652,0,103.01,97.07,87.38,70.97,129.7
9653,0,103.52,96.79,87.49,71.37,131.8
9654,0,103.63,96.64,88.07,73.16,131.98
9655,0,103.71,96.51,88.08,74.04,135.78
9656,0,104,96.45,88.34,74.61,137.54
9657,1,104.09,94.3,88.53,76.38,141.79
9658,0,100,100,80,60,120
9659,0,100.4,98.94,80.9,64.17,121.66
9660,0,100.42,98.9,81.72,64.49,125.84
9661,0,100.49,98.62,82.17,64.75,127.28
9662,0,100.72,98.6,82.36,64.97,127.84
9663,0,100.76,98.52,82.6,65.32,128.74
9664,0,100.94,98.33,82.6,72.4,131.76
9665,0,101.78,98.21,83.07,73.62,133.68
9666,0,101.83,98.06,83.58,75.11,140.7
9667,0,101.85,97.93,84.15,76.1,142.2
9668,0,101.9,97.48,84.69,76.26,142.86
9669,0,102.66,97.32,84.89,78.06,143.36
9670,0,102.69,96.97,85.44,79.23,149.7
9671,0,104.18,96.56,85.59,79.34,149.97
9672,0,104.36,96.45,86.92,81.81,153.35
9673,0,104.46,96.44,87.44,84.36,154.05
9674,0,104.61,96.09,88.16,84.49,156.1
9675,0,105.95,95.99,89.07,85.76,161.35
9676,0,106.28,95.96,89.45,87.68,162.12
9677,0,106.56,95.81,89.75,88.14,163.42
9678,0,107.19,95.8,89.88,88.79,163.54
9679,0,108.12,95.63,89.88,89.04,164.17
9680,0,108.34,95.35,90.33,90.77,165.88
9681,1,108.8,94.81,90.49,90.87,166.42
9682,0,100,100,80,60,120
9683,0,100.31,99.66,80.2,63.94,124.59
9684,0,100.41,98.45,81.24,64.82,124.72
9685,0,100.48,98.25,81.74,67.09,126.26
9686,0,101.32,97.27,82.27,67.11,128.73
9687,0,101.4,97.16,82.31,68.91,130.34
9688,0,101.73,97.11,82.49,70.04,136.2
9689,0,102.11,97.11,82.73,71.71,139.85
9690,0,102.76,97.11,82.92,73.67,142.72
9691,0,103.05,97.01,83.07,74.34,142.9
9692,0,103.35,96.92,83.21,74.44,142.98
9693,0,104.24,96.71,83.51,75.65,144.49
9694,0,104.65,96.48,83.6,75.73,147.19
9695,0,104.88,96.15,83.85,76.82,155.53
9696,0,105.53,95.13,85.29,77.4,157.57
9697,0,105.84,95.12,85.34,80.24,162.18
9698,1,105.85,94.9,85.62,82.27,163.95
9699,0,100,100,80,60,120
9700,0,101.12,99.9,80.35,60.41,121.76
9701,0,101.87,99.77,81.1,62.11,125.05
9702,0,101.95,99.61,81.32,64.72,125.08
9703,0,102.12,99.17,83.69,66.27,127.99
9704,0,102.55,98.88,84.36,67.24,128.8
9705,0,102.6,98.83,84.39,67.34,129.06
9706,0,102.86,98.82,85.18,67.93,134.74
9707,0,102.91,98.68,85.5,69.34,135.86
9708,0,103.08,98.03,85.71,70.23,141.49
9709,0,103.21,97.92,86.34,71.03,141.58
9710,0,103.33,97.86,87.01,73.08,147.84
9711,0,103.67,97.4,87.59,76.7,151.37
9712,0,104.28,97.21,88.94,79.72,151.75
9713,0,104.51,97.2,89.42,80.72,155.98
9714,0,104.66,96.85,89.73,82.58,156.2
9715,0,104.99,96.85,90,82.79,159.7
9716,0,106.21,96.66,90.88,84.04,160.65
9717,0,106.26,96.56,91.14,87.12,162.69
9718,0,106.7,96.5,91.71,88.12,164.01
9719,0,106.92,96.14,92.09,90.17,166.36
9720,0,107.44,95.8,92.35,90.43,171.26
9721,0,107.9,95.58,93.74,92.5,171.48
9722,0,108.53,95.48,93.95,92.78,172.66
9723,0,108.8,95.26,94.02,93.35,172.78
9724,1,109.01,94.95,94.32,93.79,172.79
9725,0,100,100,80,60,120
9726,0,100.29,99.87,80.84,60.7,123.77
9727,0,100.52,99.66,80.86,60.97,129.98
9728,0,101.23,99.55,81.02,63.57,143.66
9729,0,101.41,99.43,81.95,64.54,145.32
9730,0,101.69,99.25,82.5,65.68,145.71
9731,0,102.25,99.2,82.64,67.45,147.27
9732,0,103.14,99.02,82.7,69.22,147.47
9733,0,103.28,98.71,83.97,69.23,155.52
9734,0,103.77,98.51,84.13,69.41,158.29
9735,0,103.8,98.08,85.66,70.57,161.22
9736,0,103.99,97.74,85.67,73.13,161.93
9737,0,104.33,97.63,85.85,76,167.89
9738,0,104.58,97.55,86.65,77.58,168.51
9739,0,104.61,97.16,86.91,77.87,170.99
9740,0,105.71,96.9,87.55,79.87,172.67
9741,0,105.81,96.8,87.77,80.38,173.2
9742,0,106.74,96.36,87.81,83.07,173.45
9743,0,107.17,96.12,87.86,83.13,175.2
9744,0,107.2,95.86,88.46,83.51,175.43
9745,0,107.22,95.75,88.62,83.77,183.14
9746,0,107.22,95.32,88.67,85.71,183.24
9747,0,107.7,95.09,89.2,87.86,187.25
9748,1,107.84,94.89,90.21,90.27,193.57
9749,0,100,100,80,60,120
9750,0,100.03,98.95,80.33,60.82,120.12
9751,0,100.16,98.76,80.34,63.56,121.04
9752,0,100.48,98.66,81.2,64.66,121.66
9753,0,100.58,98.65,81.87,65.23,121.99
9754,0,100.6,98.37,82.13,67.44,123.64
9755,0,100.75,98.18,82.68,70.45,126.55
9756,0,101.24,98.11,83.55,73.69,127.43
9757,0,102.01,98.1,86.45,74.94,129.84
9758,0,102.09,97.35,86.97,75.04,132.29
9759,0,102.3,97.1,87.4,75.15,135.57
9760,0,102.39,96.95,88.07,75.62,136.78
9761,0,103.51,96.6,88.8,77.42,138.67
9762,0,103.87,96.4,89.49,77.42,139.34
9763,0,104.07,96.32,89.82,78.08,141.95
9764,0,104.15,95.97,90.29,80.67,145.15
9765,0,104.43,95.94,91.39,81.37,145.27
9766,0,104.6,95.74,92.12,81.68,145.7
9767,0,105.04,95.58,93.18,82.95,153.64
9768,0,105.55,95.51,93.55,84.97,155.92
9769,0,105.94,95.5,93.6,86.71,157.6
9770,0,105.95,95.2,93.87,87.4,158.68
9771,0,106.17,95.05,93.87,87.82,161.09
9772,1,106.42,94.39,93.91,88.91,162.5
9773,0,100,100,80,60,120
9774,0,100.17,99.89,80.64,61.52,120.7
9775,0,100.26,99.86,80.64,61.64,120.91
9776,0,100.66,99.52,82.15,67.94,123.56
9777,0,100.91,99.4,82.21,68.12,129.45
9778,0,101.05,99.35,82.36,68.75,131.26
9779,0,101.1,99.13,82.44,70.46,135.62
9780,0,101.28,98.57,82.95,70.54,137.61
9781,0,101.31,98.32,83.37,70.8,146.13
9782,0,103.33,97.99,85.13,71.34,147.44
9783,0,103.63,97.74,85.93,71.83,150.48
9784,0,103.77,97.74,86.53,74.35,155.96
9785,0,103.83,97.04,86.93,77.17,159.6
9786,0,104.69,97,86.97,78.59,160
9787,0,104.89,96.96,87.13,78.9,161.37
9788,0,105.34,96.87,87.65,81.48,167.14
9789,0,105.51,96.63,88.06,82.22,167.6
9790,0,105.58,96.63,88.44,82.8,173.59
9791,0,106.09,96.52,88.76,83.49,174.08
9792,0,106.22,96.03,89.33,85.16,175.38
9793,0,106.99,96,89.36,87.63,188.98
9794,0,107.73,95.56,90.32,89.63,196.64
9795,0,108.44,95.5,90.76,93.99,198.19
9796,0,108.48,95.25,90.83,95.7,199.55
9797,0,108.62,95.22,91.28,97.02,199.59
9798,0,108.63,95.2,91.61,97.72,200.9
9799,0,108.7,95.17,92.45,99.72,201.06
9800,0,108.98,95.1,92.82,101.42,202.58
9801,1,109.27,94.87,93.01,101.45,208.02
9802,0,100,100,80,60,120
9803,0,100.3,99.92,80.63,60.36,121.26
9804,0,100.7,99.85,81.19,63.89,124.21
9805,0,100.83,99.65,81.33,64.3,124.44
9806,0,101.47,99.34,81.93,65.87,126.85
9807,0,101.63,99.12,82.17,67.64,127.19
9808,0,102.29,99,82.3,67.97,130.63
9809,0,102.54,98.83,82.68,69.21,131.36
9810,0,102.7,98.77,82.87,71.89,144.44
9811,0,104.19,98.53,82.95,72.38,145.53
9812,0,104.49,98.22,83.64,73.13,149.5
9813,0,104.57,97.66,83.85,73.4,162.19
9814,0,105.94,97.61,84.76,74.16,163.26
9815,0,106.29,97.45,84.92,76.79,163.43
9816,0,106.51,97.27,85.12,78.25,164.11
9817,0,106.62,96.62,85.61,79.34,169.34
9818,0,106.78,95.9,86.07,79.34,169.96
9819,0,107.01,95.68,86.81,79.98,173.33
9820,0,107.16,95.6,87.46,80.23,176.91
9821,0,107.31,95.58,87.47,81.29,181.78
9822,0,107.72,95.41,88.52,83.31,182.72
9823,0,108.09,95.07,88.6,83.91,185.75
9824,1,108.13,94.94,88.66,83.98,190.9
9825,0,100,100,80,60,120
9826,0,100.15,99.69,82.84,60.19,120.42
9827,0,100.28,98.91,83.31,61.98,124.33
9828,0,100.53,98.26,84.02,63.97,129.17
9829,0,100.63,98.19,85.01,65.83,130.39
9830,0,100.68,97.44,85.17,66.07,131.06
9831,0,100.94,97.4,86.32,66.32,131.52
9832,0,101.79,97.34,87.87,66.67,135.9
9833,0,101.81,97.02,88.17,67.27,138.79
9834,0,101.85,96.79,89.05,67.78,143.24
9835,0,101.86,96.69,89.05,68.75,143.88
9836,0,102.63,96.59,89.2,68.92,146.82
9837,0,103.31,95.93,89.43,68.94,148.6
9838,0,103.52,95.87,89.82,69.28,154.06
9839,0,103.53,95.84,91,70.27,155.31
9840,1,103.82,94.78,91.56,71.57,157.61
9841,1,100,100,80,60,120
9842,0,100,100,80,60,120
9843,0,100.14,99.91,80.63,63.77,122.76
9844,0,100.2,99.9,81.5,66.33,126.48
9845,0,100.55,99.83,81.7,66.52,127.17
9846,0,100.75,99.81,81.77,67.01,128.33
9847,0,101.91,99.72,82.6,67.78,136.84
9848,0,102.1,99.69,82.68,69.15,137.83
9849,0,102.7,99.59,83.94,70.01,140.1
9850,0,103.94,99.42,83.99,70.28,140.34
9851,0,104.05,99.41,85.86,70.85,154.89
9852,0,105.22,99.19,86.14,71.58,159.94
9853,0,105.25,99.14,86.29,72.33,162.9
9854,0,105.95,98.92,86.99,72.47,165.39
9855,0,106.86,98.32,87.33,73.09,166.2
9856,0,107.02,98.28,87.7,73.17,166.38
9857,0,107.47,98.25,87.83,73.56,170.38
9858,0,107.8,98.22,87.98,73.75,170.79
9859,0,107.93,97.79,88.05,73.93,173.34
9860,0,108.25,97.75,88.23,75.53,175.02
9861,0,108.47,97.05,88.26,76,175.14
9862,0,108.55,96.76,89.39,80.24,178.09
9863,0,108.82,96.75,90.36,81.1,178.92
9864,0,108.85,96.62,90.59,83.32,190.21
9865,0,109.3,96.04,90.68,84.3,192.13
9866,0,109.52,95.97,90.91,85.74,193.98
9867,0,109.61,95.43,91.73,86.29,194.85
9868,1,110.01,95.1,91.74,87.51,195.06
9869,0,100,100,80,60,120
9870,0,100.05,99.84,80.76,60.48,120.61
9871,0,100.26,99.35,82.14,64.68,121.34
9872,0,100.47,98.78,83.22,65.16,122.23
9873,0,100.7,98.48,84.26,66.55,122.25
9874,0,100.93,98.43,84.95,66.67,130.18
9875,0,101.12,98.42,85.23,67.66,131.27
9876,0,101.85,98.42,85.42,68.23,132.25
9877,0,102.19,98.09,85.47,68.63,133.09
9878,0,102.99,97.75,85.57,68.93,134.21
9879,0,103.23,97.66,86.31,69.37,135.76
9880,0,103.79,97.4,86.96,69.92,136.01
9881,0,103.81,97.37,87.07,70.1,138.55
9882,0,103.97,97.32,87.48,71.82,139.68
9883,0,104.33,97.14,88.13,71.92,140.98
9884,0,104.48,96.94,88.57,72.23,144.26
9885,0,105.12,96.91,89.43,72.66,145.82
9886,0,106.06,96.85,89.62,72.73,147.9
9887,0,106.24,96.31,90.21,73.91,150.22
9888,0,106.69,95.86,91.37,74.15,154.06
9889,0,106.79,95.69,92,75.16,154.85
9890,0,107.02,95.22,92.38,78.74,160.04
9891,1,107.07,94.96,93.04,79.71,165.77
9892,0,100,100,80,60,120
9893,0,100.78,99.63,81.22,60.82,121.73
9894,0,101.08,99.38,81.48,61.8,121.86
9895,0,101.13,99.34,82.15,61.81,127.15
9896,0,101.26,99.23,83.33,61.84,127.83
9897,0,101.31,99.05,83.44,63.75,128.57
9898,1,101.37,98.87,83.58,63.83,130.31
9899,0,100,100,80,60,120
9900,0,100.02,99.98,80.51,60.82,121.78
9901,0,100.28,99.73,81.48,60.87,124.62
9902,0,100.68,99.62,81.93,62.47,128.92
9903,0,101.06,99.6,82.24,62.89,130.09
9904,0,101.47,99.5,83.55,64.09,142.09
9905,0,101.48,99.04,83.7,65.47,149.18
9906,0,101.62,98.97,83.86,65.63,152.28
9907,0,101.92,98.71,83.93,65.9,152.78
9908,0,102.38,98.63,84.01,66.75,157.87
9909,0,102.38,98.29,84.19,67,160.64
9910,0,102.89,97.93,84.9,68.22,164.96
9911,0,103.59,97.73,85.25,68.47,170.94
9912,0,103.6,97.24,86.87,68.68,171.06
9913,0,103.67,97.21,87.01,70.37,172.52
9914,0,104.22,97.13,87.46,70.62,172.85
9915,0,104.36,96.94,87.74,71.34,175.07
9916,0,104.37,96.35,88.18,71.84,177.66
9917,0,104.37,96.19,89.12,74.14,180.33
9918,0,104.62,96.13,89.37,74.29,181.66
9919,0,104.62,95.52,89.51,77.89,182.41
9920,0,104.84,95.5,90.03,78.18,184.07
9921,0,105.16,95.42,91,78.35,187.9
9922,0,105.29,95.17,91.47,79.11,188.08
9923,0,105.48,95.12,91.67,80.19,190.9
9924,1,106.42,94.66,91.8,80.91,193.08
9925,0,100,100,80,60,120
9926,0,100.03,99.78,80,61.24,120.65
9927,0,100.17,99,80.15,61.31,122.31
9928,0,100.22,98.92,80.27,62.27,132.35
9929,0,100.41,98.78,81.22,62.71,135.94
9930,0,100.48,98.76,82.61,63.35,136.42
9931,0,100.51,98.62,83.47,66.65,140.74
9932,0,101.12,98.55,83.58,67.72,140.81
9933,1,101.22,98.49,83.93,73.43,142.29
9934,0,100,100,80,60,120
9935,0,100.59,99.51,80.62,60.17,120.27
9936,0,101.23,99.44,81.32,61.22,122.2
9937,0,101.8,99.13,82.65,61.86,122.5
9938,0,101.84,98.95,82.74,63.41,125.69
9939,0,102.85,98.36,83.99,65.07,125.85
9940,0,102.85,98.09,85.7,65.21,126.18
9941,0,103.43,97.86,86.05,66,129.2
9942,0,103.81,97.82,86.24,70.93,130.63
9943,0,104.21,97.81,86.32,75.38,133.99
9944,0,105.19,97.7,86.65,78.09,138.21
9945,0,105.63,97.39,86.65,78.59,140.88
9946,0,105.79,97.32,87.32,78.59,154.13
9947,0,106.07,97.31,87.92,78.6,155.64
9948,0,106.34,97.29,89.62,79.06,157.74
9949,0,106.47,97.11,90.14,79.23,160.21
9950,0,106.74,96.69,90.2,80.8,161.36
9951,0,106.75,96.6,90.31,86.81,162.39
9952,0,106.91,95.79,91.1,88.12,165.88
9953,0,106.94,95.55,91.24,88.58,171.76
9954,0,107.1,95.31,91.68,90.36,173.13
9955,0,107.22,95.02,92.12,90.98,184.8
9956,1,107.32,94.46,93.62,91.39,187.64
9957,0,100,100,80,60,120
9958,0,100.23,99.88,80.22,60.17,121.18
9959,0,100.89,99.58,80.81,63.18,122.32
9960,0,101.47,99.55,81.67,63.36,122.37
9961,0,101.56,99.25,81.75,64.52,125.23
9962,0,102.4,98.93,82.49,65.38,125.66
9963,0,102.56,98.18,82.83,66.27,127.47
9964,0,102.65,97.84,83.42,66.65,127.95
9965,0,102.74,97.63,84.09,67.05,129.24
9966,0,103.33,97.46,85.11,67.96,134.44
9967,0,104.04,97.03,85.12,68,138.59
9968,0,104.1,96.83,85.41,68.28,139.06
9969,0,104.21,96.64,85.45,68.73,139.62
9970,0,104.8,96.57,86.36,69.15,141.29
9971,0,105.03,96.51,88.08,69.98,142.38
9972,0,105.36,96.21,88.19,70.99,142.81
9973,0,105.39,95.15,88.97,71.83,155.9
9974,1,105.82,95.09,89.62,73.24,156.32
9975,0,100,100,80,60,120
9976,0,100.06,99.59,82.62,60.81,122.19
9977,0,100.18,99.39,82.69,62.18,122.58
9978,0,100.21,99.27,82.75,62.63,125.24
9979,0,100.27,98.98,83.05,62.96,126.3
9980,0,100.85,98.85,83.25,63.38,128.23
9981,0,100.92,98.56,83.91,66.37,132.47
9982,0,101.2,98.02,84.19,66.72,140.82
9983,0,101.76,97.75,84.31,68.6,144.53
9984,0,102.45,97.69,85.18,69.66,146.85
9985,0,103.03,97.25,85.28,70.3,148.58
9986,0,103.26,96.85,85.33,71.77,151.07
9987,0,103.27,96.85,85.83,73.1,154.74
9988,0,103.83,96.29,87.13,76.46,155.28
9989,0,104.41,95.94,87.65,77.1,155.61
9990,0,104.66,95.69,88.18,77.52,157.98
9991,0,106.51,95.6,88.49,78.11,160.3
9992,0,106.71,95.2,89.06,78.92,162.8
9993,0,107.04,95.09,90.42,80.75,169.99
9994,1,107.35,94.63,90.93,83.35,174.51
9995,0,100,100,80,60,120
9996,0,100.12,99.99,82.01,60.18,121.74
9997,0,100.24,99.8,82.71,61.04,125.24
9998,0,100.32,99.38,83.36,61.12,125.72
9999,0,100.73,99.03,84.27,64.23,126.84
10000,0,101,98.72,84.59,65.57,129.24
10001,0,101.38,98.67,85.76,65.95,131.48
10002,0,101.99,98.21,85.86,65.97,133.63
10003,0,102.29,98.14,87.75,66.45,134.77
10004,0,102.34,97.46,87.77,66.78,135.02
10005,0,102.4,96.87,88.6,67.13,135.62
10006,0,102.46,96.03,88.72,68.13,140.89
10007,0,102.54,95.91,89.44,68.32,141.16
10008,0,102.66,95.3,90.38,68.77,141.83
10009,0,102.67,95.27,90.91,72.66,142
10010,0,103.23,95.25,91.21,75.49,146.79
10011,0,103.43,95.1,91.54,75.59,147.12
10012,0,103.47,95.04,92,76.87,151.3
10013,1,103.77,94.92,92.06,78.73,155.04
10014,0,100,100,80,60,120
10015,0,100.04,99.98,81.1,61.92,121.9
10016,0,100.96,99.89,81.3,63.22,123.24
10017,0,101.07,99.37,82.13,63.36,123.59
10018,0,101.23,99.34,83.28,66.06,129.1
10019,0,102.14,99.03,84.19,66.24,133.08
10020,0,102.61,98.92,85.48,67.18,136.59
10021,0,103.29,98.39,85.73,68.13,138.86
10022,0,103.38,98.33,85.79,69.57,139.19
10023,0,104.28,98.29,86.06,69.76,142.71
10024,0,104.4,98.27,87.51,70.15,145.37
10025,0,104.84,98.16,87.72,70.25,152.11
10026,0,104.84,97.96,87.89,71.32,152.43
10027,0,104.94,97.41,88.24,72.48,153.94
10028,0,105.2,97.37,90.38,72.95,155.26
10029,0,105.21,97.35,90.72,74.46,158.42
10030,0,105.33,97.26,91,74.69,158.85
10031,0,105.47,97.06,91.03,76.18,163.45
10032,0,105.48,96.47,91.31,76.63,175.71
10033,0,105.56,96.35,91.64,77.17,176.81
10034,0,106.03,96.17,93.44,78.09,178.34
10035,1,106.06,93.68,96.75,78.41,181.42
10036,0,100,100,80,60,120
10037,0,100.19,99.96,80.55,60.07,123.42
10038,0,100.64,99.7,81.12,61.7,123.9
10039,0,100.7,98.38,81.12,62.05,126.7
10040,0,101.06,97.96,82.81,62.4,128
10041,0,101.2,97.78,83.24,63.7,128.99
10042,0,101.72,97.66,83.3,66.13,131.09
10043,0,101.89,96.88,83.74,66.57,137.58
10044,0,102.1,96.47,83.93,67.18,137.91
10045,0,102.26,96.41,85.25,69.69,142.24
10046,0,102.37,96.16,85.4,69.7,142.71
10047,0,102.45,95.93,85.99,72.22,142.73
10048,0,103.11,95.72,86.03,73.7,142.89
10049,0,103.39,95.57,86.39,74.63,143.65
10050,0,103.46,95.53,86.55,74.66,144.27
10051,0,103.71,95.36,87.4,74.76,147.3
10052,0,103.98,95.32,87.74,75.6,148.06
10053,1,104.09,94.93,87.85,76.58,149.1
10054,0,100,100,80,60,120
10055,0,100.47,99.88,80.24,60.05,120
10056,0,100.5,99.79,80.35,61.05,122.56
10057,0,100.62,99.42,80.49,61.19,124.73
10058,0,100.8,98.52,81.3,61.98,127.48
10059,0,100.98,98.08,81.38,62.71,128.42
10060,0,101.27,97.94,82.15,63.48,133.24
10061,0,101.43,97.93,82.92,63.73,133.69
10062,0,101.61,97.91,83.39,65.59,134.4
10063,0,101.64,97.72,83.9,65.74,134.82
10064,0,101.73,97.56,84.4,67.22,135.46
10065,0,102.63,97.5,84.84,71.04,138.7
10066,0,102.83,97.09,85.39,71.48,139.59
10067,0,102.85,97.06,85.74,75.69,140.71
10068,0,103.98,97.04,87.03,75.95,141.02
10069,0,104.17,96.99,88.33,76.99,143.09
10070,0,104.44,96.94,88.52,77.27,145.01
10071,0,104.51,96.54,88.71,77.66,145.57
10072,0,104.89,96.3,89.03,78.98,146.74
10073,0,104.96,96,89.22,79.19,154.49
10074,0,105.39,95.95,89.62,79.31,154.8
10075,0,106.08,95.87,89.88,79.33,155.34
10076,0,106.38,95.59,90.02,82.37,157.66
10077,0,106.58,95.11,91.18,82.62,158.03
10078,1,106.71,94.99,91.37,84.08,158.03
10079,0,100,100,80,60,120
10080,0,100.62,99.75,80.8,60.3,122.58
10081,0,100.83,99.5,81.82,62.42,124.8
10082,0,100.89,99.39,82.07,62.8,131.53
10083,0,101.51,99.28,82.6,63.11,137.04
10084,0,101.54,98.99,83.39,64.6,139.19
10085,1,101.91,98.81,83.47,65.29,139.19
10086,0,100,100,80,60,120
10087,0,100.08,100,80.46,63.76,122.09
10088,0,100.63,99.58,81.13,66.01,123.93
10089,0,101.39,98.61,81.82,66.55,126.87
10090,0,101.85,98.43,83.23,68.85,127.25
10091,0,102.36,98.1,83.42,71.67,138.07
10092,0,102.53,98.03,83.79,72.86,145.52
10093,0,102.57,97.77,84.19,73.46,146.45
10094,0,103.22,97.52,84.65,74.5,146.55
10095,0,103.28,97.41,84.99,76.11,148.12
10096,0,103.34,96.99,85.91,76.95,151.61
10097,0,103.4,96.27,86.9,77.24,154.43
10098,0,103.81,96.18,88.04,78.4,155.99
10099,0,104.57,96.02,89.15,79.6,156.65
10100,0,104.69,96.01,89.18,80.27,158.57
10101,0,104.85,95.74,89.62,81.7,159.51
10102,0,105.76,95.61,89.86,82.48,165.82
10103,0,106.63,95.6,90.29,83.58,169.38
10104,0,106.92,95.59,91.75,85.48,170.57
10105,0,107.09,95.56,92.26,86,171.4
10106,0,107.11,95.46,92.62,86.45,172.7
10107,0,107.21,95.3,93.42,86.64,173.47
10108,0,108.13,95.01,94.02,87.74,182.73
10109,1,108.5,93.95,94.9,88.11,192.81
10110,0,100,100,80,60,120
10111,0,100.73,99.9,80.28,61.31,124.34
10112,0,101.68,99.58,80.88,61.33,124.36
10113,0,101.85,99.55,81.4,61.59,125.61
10114,0,102.54,99.53,82.37,61.86,125.93
10115,0,102.67,99.43,82.55,62.21,126.63
10116,0,102.87,99.32,82.69,63.11,129.91
10117,0,103.9,99.3,83.54,63.42,133.94
10118,0,104.1,98.88,84.2,65.93,134.08
10119,0,104.27,98.87,84.21,68.07,134.88
10120,0,104.51,98.79,84.77,68.14,134.93
10121,0,104.77,98.75,85.91,68.47,135.28
10122,0,105.07,98.68,86.46,68.6,135.42
10123,0,106.23,98.67,87.03,68.64,135.99
10124,0,106.43,98.66,87.11,69.48,137.3
10125,0,106.79,98.61,87.18,69.9,139.9
10126,0,106.95,98.44,87.24,70.21,139.97
10127,0,107.39,98.06,87.67,71,140.89
10128,0,107.4,97.57,87.95,71.95,144.96
10129,0,107.74,97.24,88.42,74.93,145.68
10130,0,108.12,96.91,88.58,75.66,150.42
10131,0,108.19,96.65,89.33,77.3,151.19
10132,0,108.32,96.35,89.7,79,153
