Period,Failures,Pressure,Speed,Temperature,Sound,Vibration
9572,0,102.94,93.48,81.56,65.89,124.58
9573,0,103.15,92.04,81.61,67.73,127.55
9574,0,103.35,91.52,81.82,67.9,129.6
9575,0,103.86,91.46,82.26,67.93,130.6
9576,0,104.2,91.07,82.72,69.33,132.43
9577,0,104.33,90.19,82.84,69.4,134.82
9578,1,104.79,89.08,82.95,69.77,135.76
9579,0,100,100,80,60,120
9580,0,100.58,99.8,80.16,61.72,120.84
9581,0,100.66,95.54,80.73,62.45,121.46
9582,0,100.82,95.36,80.85,63.66,122.08
9583,0,101.25,95.29,81.02,64.7,123.09
9584,0,101.97,94.19,81.23,65.28,123.62
9585,1,102.02,93.99,81.33,66.94,123.75
9586,0,100,100,80,60,120
9587,0,100.33,98.64,80.68,61.71,123.62
9588,0,100.35,97.32,80.79,62.2,123.83
9589,0,100.96,93.45,80.8,62.51,124.92
9590,0,101.25,92.45,81.11,62.62,126.15
9591,0,102.21,92.08,81.12,63.84,127.1
9592,1,102.26,89.11,81.47,66.46,127.48
9593,0,100,100,80,60,120
9594,0,100.03,99.87,80.22,61.27,122.19
9595,0,101.15,99.48,80.36,62.84,122.77
9596,0,101.66,99.06,80.56,65.93,123.14
9597,0,102.43,98.73,81.24,67.13,123.7
9598,0,102.58,97.18,81.33,69.6,124.13
9599,0,102.59,93.58,81.48,70.63,125.01
9600,0,102.98,92.81,81.95,71.74,125.6
9601,0,103.3,92.51,82.54,72.55,126.05
9602,0,103.33,92.48,82.83,73.95,126.4
9603,0,103.33,91.68,82.85,74.17,128.99
9604,1,103.52,88.76,82.9,74.8,129.96
9605,0,100,100,80,60,120
9606,0,100.34,99.73,80.2,61.28,121.81
9607,0,101.55,99.36,80.28,65.82,123.92
9608,0,101.73,98.62,80.55,65.9,124.55
9609,0,101.74,98.42,80.59,65.93,125.95
9610,0,102.12,97.87,80.71,66.34,127.24
9611,0,102.25,97.06,80.89,66.93,127.37
9612,0,102.29,96.95,80.91,68.3,132.3
9613,0,102.51,95.93,81.83,69.22,132.36
9614,0,103.22,95.89,82.05,69.55,136.77
9615,0,103.32,93.35,82.29,70.05,137.14
9616,0,103.69,93.07,82.31,73.48,137.22
9617,0,103.89,91.71,82.33,74.41,137.28
9618,0,103.93,91.5,82.56,77.92,137.31
9619,0,104.18,91.4,83.11,82.75,137.87
9620,0,104.9,90.21,83.75,83.32,138.18
9621,1,105,89.97,84.4,84,139.93
9622,0,100,100,80,60,120
9623,0,100.06,98.88,80.98,60.08,121.71
9624,0,100.23,98.24,81.16,61.57,122.01
9625,0,100.31,96.89,81.17,62.62,123.78
9626,0,100.51,96.28,81.21,63.68,125.63
9627,0,100.81,95.79,81.23,63.77,126.09
9628,0,100.98,94.87,81.45,64.01,127.19
9629,0,101.4,94.47,81.7,64.41,127.93
9630,0,101.86,94.2,82.32,66.26,128.33
9631,0,102.96,93.62,82.61,66.4,128.62
9632,0,103.01,93.07,82.74,67.31,128.81
9633,0,103.87,91.95,82.76,67.52,130.02
9634,1,104.51,89.42,82.78,69.85,130.84
9635,0,100,100,80,60,120
9636,0,100.33,99.48,80.08,60.02,120.34
9637,0,100.68,99.16,80.26,61.91,120.84
9638,0,101.17,97.93,81.13,62.14,121.65
9639,0,101.74,96.09,81.54,63.33,121.68
9640,0,102.05,95.86,82.28,63.83,123.51
9641,0,103.28,95.23,82.57,64.1,124.77
9642,0,103.38,94.54,82.97,64.93,126.43
9643,0,103.58,93.38,82.99,65.04,126.47
9644,0,103.62,92.97,83.08,68.3,128.01
9645,0,103.64,92.86,83.19,68.8,128.21
9646,0,104.57,92.59,83.21,74.28,130.27
9647,0,104.58,92.41,83.27,75.01,131.05
9648,0,105.63,91.88,83.48,75.22,131.1
9649,0,106.06,91.03,83.49,76.16,132.72
9650,0,106.49,90.96,83.66,77.29,132.77
9651,0,106.59,90.24,83.69,77.42,136.82
9652,1,106.63,89.15,83.73,78.74,136.9
9653,0,100,100,80,60,120
9654,0,100.12,98.65,80.25,60.98,121.49
9655,0,100.68,98.14,80.33,64.08,122.16
9656,0,100.71,96.78,80.43,64.79,122.22
9657,0,101.5,96.61,80.76,65.13,122.56
9658,0,101.52,94.27,80.83,65.94,123.76
9659,0,101.54,91.39,80.84,66.14,124.35
9660,0,102.45,90.59,80.91,68.61,125.76
9661,0,102.56,90.39,81.16,68.65,127.89
9662,1,104.06,89.67,81.23,68.71,128.88
9663,0,100,100,80,60,120
9664,0,100.42,97.55,80.25,60.14,120.34
9665,0,100.48,95.64,80.43,60.4,120.59
9666,0,102.21,94.46,80.46,60.73,123.38
9667,0,102.29,92.94,80.48,61.3,124.1
9668,0,102.45,91.52,80.72,61.82,124.76
9669,0,102.55,90.46,80.85,62.61,125.08
9670,1,102.79,88.6,81.09,63.05,126.64
9671,0,100,100,80,60,120
9672,0,101.75,98.84,80.09,60.42,120
9673,0,102.62,98.05,80.32,62.02,120.81
9674,0,103.21,98.02,80.71,62.19,123.44
9675,0,103.56,97.85,80.91,62.36,123.57
9676,0,103.6,97.46,81.07,65.44,124.96
9677,0,103.61,97.09,81.22,65.76,125.75
9678,0,104.12,96.97,81.32,66.62,127.21
9679,0,104.26,96.72,81.46,68.78,127.91
9680,0,104.35,95.89,81.76,68.9,129.74
9681,0,104.44,95.57,81.86,69.45,129.83
9682,0,105.09,95.5,81.97,70,129.85
9683,0,105.45,95.4,82,70.89,130.56
9684,0,106.21,95.22,82.28,71.66,131.21
9685,0,107,94.62,82.42,72.72,133.96
9686,0,107.25,93.25,82.43,73.09,134.32
9687,0,107.45,91.64,82.44,74.28,134.87
9688,0,107.75,90.88,82.84,75.07,134.96
9689,1,107.98,88.48,83.02,76.02,136.06
9690,0,100,100,80,60,120
9691,0,100.28,97.94,80.14,62.58,120.61
9692,0,100.67,97.54,80.37,64.54,120.83
9693,0,100.92,96.27,80.53,64.9,121.75
9694,0,101.57,94.71,81.05,67.65,121.83
9695,1,101.62,93.99,81.85,67.9,122.12
9696,0,100,100,80,60,120
9697,0,100.07,99.53,80.36,60.12,120.72
9698,0,100.25,98.44,80.38,60.63,122.08
9699,0,100.51,97.64,80.54,62.21,123.25
9700,0,100.63,97.54,80.91,62.42,123.88
9701,0,101.25,97.2,80.92,62.54,124.15
9702,0,101.64,96.43,81.07,62.58,125.58
9703,0,101.87,95.28,81.11,62.62,125.88
9704,0,101.98,93.7,81.17,68.26,128.27
9705,0,102.39,93.28,81.17,69.47,129.46
9706,0,102.42,92.87,81.18,69.53,130.3
9707,1,102.67,89.79,81.32,71.85,131.22
9708,0,100,100,80,60,120
9709,0,100.09,98.24,80.01,61.87,120.29
9710,0,100.46,97.88,80.03,62.42,120.51
9711,0,100.68,97.86,80.09,63.76,120.99
9712,0,100.89,97.53,80.11,65.15,121.79
9713,0,101.44,96.83,80.18,65.85,121.89
9714,0,101.66,96.31,80.19,66.93,122.52
9715,0,101.96,95.91,80.19,67.38,122.57
9716,0,102.44,95.08,80.21,67.49,122.73
9717,0,102.62,95.01,80.53,68.62,125.71
9718,0,102.7,94.7,80.58,69.87,127.31
9719,0,103,94.64,80.59,70.06,128.47
9720,0,103.07,94.18,80.63,70.65,131.75
9721,0,103.5,92.64,80.75,71.35,135.49
9722,0,103.55,91.61,80.82,73.72,135.66
9723,0,103.91,91.38,80.9,73.74,137.94
9724,1,103.97,89.89,80.97,76.03,138.22
9725,0,100,100,80,60,120
9726,0,100.01,99.88,80.3,60.53,121.14
9727,0,100.27,99.78,80.32,65.7,121.65
9728,0,100.49,98.96,80.52,65.9,122.39
9729,0,100.54,98.39,80.53,66.11,123.26
9730,0,100.81,98.19,81.24,67.21,123.71
9731,0,100.99,93.71,81.76,69.85,126.27
9732,1,102.13,92.9,81.95,70.32,126.74
9733,0,100,100,80,60,120
9734,0,100.75,99.71,80.3,60.55,120.58
9735,0,100.93,99.28,80.36,66.29,121.32
9736,0,100.95,98.99,80.48,66.38,122.28
9737,0,101.2,98.01,80.5,67.49,125.05
9738,0,101.54,97.54,80.92,69.32,125.18
9739,0,101.88,96.74,80.94,75.4,127.41
9740,0,102.04,96.63,81.05,75.74,127.74
9741,0,103.03,96.19,81.05,75.76,127.94
9742,0,103.73,95.94,81.17,77.23,130.14
9743,0,104.66,95,81.32,78.89,131.6
9744,0,104.96,93.26,82.06,79.65,133.75
9745,0,105.86,92.7,82.24,80.86,134.84
9746,0,106.19,91.69,82.28,83.3,136.74
9747,1,106.22,89.94,82.39,85.36,138.6
9748,0,100,100,80,60,120
9749,0,100.82,99.34,80.15,61.84,120.15
9750,0,100.87,98.53,80.18,67.56,121.64
9751,0,101.27,97.72,80.18,69.58,123.35
9752,0,101.45,97.65,80.36,69.73,123.89
9753,0,101.69,97.09,80.72,72.46,124.87
9754,0,102.04,96.65,80.81,72.82,125.9
9755,0,103.04,96.62,81.2,73.52,128.13
9756,0,103.38,95.31,81.5,75.6,129.57
9757,0,104.27,93.93,81.52,76.37,130.43
9758,0,104.39,93.76,81.61,76.75,131.4
9759,0,104.43,93.54,81.64,77.76,132.04
9760,0,104.52,92.73,82.42,78.31,133.21
9761,0,105.26,92.55,82.5,79.73,133.59
9762,0,105.36,91.5,83.17,79.8,134.38
9763,0,105.89,90.96,83.4,80.01,135.47
9764,0,106.44,90.88,83.41,80.44,136.19
9765,0,106.46,90.7,83.6,80.81,136.39
9766,0,106.77,90.31,83.63,82.08,136.83
9767,1,106.9,88.56,83.74,83.51,136.92
9768,0,100,100,80,60,120
9769,0,100.14,99.75,80.35,61.1,120.32
9770,0,100.14,99.24,80.37,62.24,120.67
9771,0,100.36,97.53,80.67,62.85,122.65
9772,0,100.52,97.33,80.92,64.81,126.61
9773,0,101.19,96.51,81.73,66.01,126.64
9774,0,101.22,95.79,81.88,66.27,127.88
9775,0,101.77,94.78,82.2,66.3,128.31
9776,0,102.01,94.46,82.23,67.87,129.4
9777,0,102.51,94.07,82.3,71.28,129.71
9778,0,102.6,92.74,82.58,72.09,130.67
9779,0,102.9,92.43,82.71,75.6,133.69
9780,0,103.16,91.66,82.82,75.8,134.27
9781,0,103.18,91.65,82.85,77.67,134.5
9782,0,103.38,91.26,83.2,78.19,134.75
9783,0,103.43,91.15,83.5,79.98,135.67
9784,0,104.07,91.11,83.55,81.1,137.77
9785,0,104.42,90.43,83.84,82.18,138.59
9786,0,104.87,90.3,83.86,83.59,138.87
9787,0,105.28,90.09,84,84.22,141.13
9788,1,105.32,89.94,84.66,84.71,141.48
9789,0,100,100,80,60,120
9790,0,101.3,99.82,80.19,60.92,120.02
9791,0,101.57,97.67,80.21,61,120.36
9792,0,102.22,97.61,80.36,66.29,124.13
9793,0,102.23,96.72,80.56,71.56,124.36
9794,0,102.26,95.26,80.57,72.58,125.14
9795,0,102.64,94.89,81,74.19,126.37
9796,0,103.32,94.48,81.02,74.64,128.39
9797,0,103.58,94.11,81.12,74.77,128.68
9798,0,103.9,91.8,81.57,75.36,132.58
9799,0,104.01,90.73,81.86,79.03,132.99
9800,0,104.02,90.28,82.09,79.06,133.48
9801,1,104.16,86.76,82.24,79.61,133.85
9802,0,100,100,80,60,120
9803,0,100.3,99.4,80.05,60.1,120.33
9804,0,101.01,98.45,80.65,60.95,121.8
9805,0,101.01,97.13,80.82,61.62,122.95
9806,0,101.12,95.26,80.87,62.54,125.11
9807,0,101.22,95.08,81.11,63.77,125.71
9808,0,101.32,94.52,81.23,65.19,126.39
9809,0,101.71,94.16,81.78,65.83,126.96
9810,0,102.41,93.28,81.89,66.06,127.89
9811,0,102.5,92.7,82.04,67.68,129.39
9812,0,103.06,92.58,82.16,68.68,129.91
9813,0,103.16,92.53,82.28,69.34,130.22
9814,0,103.58,92.15,82.37,70.44,131.8
9815,0,103.88,91.03,82.64,70.44,133.51
9816,0,104.58,90.14,82.86,70.65,135.83
9817,1,104.6,89.47,82.89,70.92,139.18
9818,0,100,100,80,60,120
9819,0,100.09,99.78,80.53,60.16,120.16
9820,0,100.1,95.23,81.47,61.48,120.6
9821,0,100.53,95.09,81.66,61.7,123.13
9822,0,100.8,95.04,81.74,63.81,123.61
9823,0,101.01,94.31,82.31,65.39,123.67
9824,0,101.05,92.92,82.32,67.3,125.1
9825,0,102.32,90.86,82.35,67.91,127.43
9826,0,102.41,90.46,82.66,68.12,127.85
9827,0,102.76,90.1,82.86,68.21,127.97
9828,1,103.37,88.26,83.21,69.04,128.44
9829,0,100,100,80,60,120
9830,0,100.36,98.71,80.1,60.32,120.34
9831,0,100.4,97.9,80.11,60.76,120.87
9832,0,100.57,97.81,80.11,60.85,121.62
9833,0,100.89,95.66,80.27,61.9,121.98
9834,0,101.84,95.33,80.36,62.7,123
9835,0,101.97,95.19,80.44,63.8,124.3
9836,0,102.42,94.02,81.15,65.59,128.5
9837,0,102.47,92.56,81.25,65.79,129.96
9838,0,102.77,91.71,81.38,68.53,131.2
9839,0,102.84,91.5,81.53,70.74,131.83
9840,0,103.02,91.28,81.72,70.84,132.03
9841,0,103.58,90.9,81.94,72.84,133.53
9842,0,104.27,90.22,82.24,74.89,135.24
9843,1,104.61,88.05,82.73,76.77,135.71
9844,1,100,100,80,60,120
9845,0,100,100,80,60,120
9846,0,100.12,99.52,80.12,60.16,120.15
9847,0,100.18,99.23,80.75,60.21,120.77
9848,0,100.43,98.71,81.34,60.27,122.9
9849,0,100.49,98.4,81.48,62.57,125.04
9850,0,101.44,97.62,81.81,62.62,126.81
9851,0,101.74,95.85,81.92,64.48,126.95
9852,0,101.9,95.55,82,66.13,131.3
9853,0,102.43,93.44,82.14,66.33,132.24
9854,0,102.89,92.07,82.65,67.37,132.31
9855,0,103.59,91.66,82.84,70.01,132.92
9856,0,104.42,91.23,83.25,71.05,133.56
9857,1,104.94,89.33,83.35,71.96,134.25
9858,0,100,100,80,60,120
9859,0,100.24,99.65,80.31,60.86,120.92
9860,0,100.97,99.18,81.1,64.32,122.34
9861,0,101.08,98.23,81.64,67.76,122.56
9862,0,101.12,96.27,81.89,68.45,124.27
9863,0,101.28,94.96,81.97,68.89,124.73
9864,0,101.3,94.79,81.99,68.96,128.35
9865,0,101.3,94.68,82.09,72.42,130.69
9866,0,101.97,94.43,82.25,72.79,136.44
9867,0,102.35,94.3,82.34,73.23,137.14
9868,0,102.72,93.01,82.47,75.33,138.32
9869,0,102.96,92.97,82.54,75.51,142.8
9870,0,103.01,92.4,82.63,76.17,143.6
9871,0,103.94,91.03,82.68,76.62,144.19
9872,0,104.24,90.76,82.99,77.28,148.73
9873,1,104.43,89.68,83.05,79.08,150.74
9874,0,100,100,80,60,120
9875,0,100.13,98.33,80.23,60.16,120.57
9876,0,100.29,96.86,80.3,61.37,121.72
9877,0,100.34,96.85,80.46,61.59,122.25
9878,0,100.38,96,80.62,62.78,124.72
9879,0,100.66,94.75,80.82,65.02,125.21
9880,0,100.66,93.03,81.01,66.08,125.59
9881,0,100.69,92.58,81.05,66.12,126.35
9882,0,100.76,91.65,81.05,67.52,127.57
9883,0,101.27,91.62,81.06,71.81,128.07
9884,1,101.29,89.71,81.51,72.6,129.15
9885,0,100,100,80,60,120
9886,0,100.47,99.75,80,60.22,120.47
9887,0,100.87,97.96,80.08,63.03,120.93
9888,0,101.22,96.82,80.13,63.89,125.04
9889,0,101.39,95.74,80.18,65.24,125.65
9890,0,102.57,94.49,80.2,67.22,126.16
9891,0,103.22,94.34,80.32,68.28,126.18
9892,0,103.8,94.12,80.35,68.37,127.5
9893,0,104.1,93.73,80.38,68.55,127.66
9894,0,104.91,92.97,80.4,70.78,129.2
9895,0,105,92.94,80.57,70.79,131.09
9896,0,105.11,90.82,80.78,71.34,132.68
9897,1,105.47,89.67,81.23,72.91,132.96
9898,0,100,100,80,60,120
9899,0,100.84,99.85,80.18,61.25,120.02
9900,0,102.27,98.35,80.25,61.8,122.08
9901,0,102.62,97.21,80.34,62.31,124.52
9902,0,103.22,95.59,80.38,62.7,128.07
9903,0,104.04,95.4,80.46,63.14,128.63
9904,0,104.62,94.64,80.82,63.83,129.47
9905,0,105.01,93.65,81.06,66.13,129.71
9906,0,105.13,93.27,81.07,66.29,132.22
9907,1,105.17,93.08,81.08,66.62,134.59
9908,0,100,100,80,60,120
9909,0,100.3,98.04,80.27,60.76,122.75
9910,0,101.82,97.31,80.41,61.24,122.99
9911,0,102.31,97.11,80.55,64.49,123.72
9912,0,102.4,97.11,81.64,69.65,124.8
9913,0,102.44,96.74,81.71,70.62,125.05
9914,0,102.85,96.72,81.83,73.18,125.18
9915,0,103.53,96,81.93,73.38,127.17
9916,0,103.7,95.87,82.11,74.04,127.71
9917,0,103.77,94.3,82.39,74.47,128.43
9918,0,104.32,93.55,82.53,77.12,130.6
9919,0,104.67,91.84,82.7,78.82,132.67
9920,0,104.84,90.87,82.83,79.53,132.84
9921,0,104.85,90.66,83.01,79.64,134.23
9922,1,104.9,88.37,83.11,82.11,135.78
9923,0,100,100,80,60,120
9924,0,100.08,99.16,80.12,60.43,122.62
9925,0,100.23,99.04,80.14,62.01,123.69
9926,0,101.23,99.03,80.39,63.7,126.07
9927,0,101.35,98.56,80.52,64.25,126.42
9928,0,102.12,98.26,80.89,64.55,129.17
9929,0,102.27,97.93,81.06,65.47,129.56
9930,0,102.54,96.78,81.47,65.88,130.36
9931,0,102.77,96.59,81.66,66.28,131.53
9932,0,103.36,95.38,81.77,67.15,132.07
9933,0,103.41,94.21,81.78,67.55,132.32
9934,0,103.56,94.02,82.29,68.17,132.42
9935,0,104.53,93.05,82.49,68.69,133.67
9936,0,104.76,91.21,82.84,72.82,134.48
9937,1,104.92,87.34,82.95,73.11,135.08
9938,0,100,100,80,60,120
9939,0,100.79,99.33,80.31,63.55,121.69
9940,0,100.98,98.81,80.96,64.71,122.17
9941,0,100.99,97.78,81.48,65.07,125.28
9942,0,101.75,97.58,81.84,66.97,126.05
9943,0,102.5,97.44,81.99,67.68,126.43
9944,0,102.82,96.89,82.18,68.11,128.12
9945,0,103.05,95.75,82.3,69.3,128.17
9946,0,103.72,95.37,82.86,71.8,128.34
9947,0,103.8,95.15,82.9,74.09,128.43
9948,0,104.3,94.38,82.92,76.73,131.4
9949,0,104.32,92.23,82.96,76.76,132.82
9950,1,105.91,89.97,83.04,77.5,134.2
9951,0,100,100,80,60,120
9952,0,100.17,99.08,80.01,62.75,121.97
9953,0,100.33,98.12,80.12,64.05,123
9954,0,100.47,98.08,80.13,65.88,124.32
9955,0,100.86,97.71,80.22,67.86,124.39
9956,0,101.08,97.18,80.66,68.06,128.53
9957,0,101.33,94.63,80.79,69.32,128.64
9958,0,101.79,94.19,80.87,72.44,131.72
9959,0,101.8,94.19,81.7,72.55,132.32
9960,0,101.85,92.78,81.77,76.39,133.24
9961,0,101.85,92.57,81.96,77.15,133.79
9962,0,102.09,91.97,82.06,79.29,134.23
9963,0,102.18,90.61,82.28,81.38,137.7
9964,1,102.6,88.91,82.37,83.06,140.42
9965,0,100,100,80,60,120
9966,0,100.05,98.2,80.18,61.62,120.03
9967,0,100.08,98.01,80.33,62.25,120.33
9968,1,100.17,96.36,80.46,63.44,120.47
9969,0,100,100,80,60,120
9970,0,100.09,99.24,80.15,60.26,120.48
9971,0,100.87,98.9,80.25,61.95,122.1
9972,0,100.88,97.06,80.29,62.11,124.13
9973,0,100.91,96.81,80.48,62.14,124.49
9974,0,100.95,96.22,80.62,62.8,126.66
9975,0,101.02,95.64,80.79,63.34,127.21
9976,0,102.07,95.55,80.82,63.39,129.4
9977,0,102.36,92.95,80.97,65.69,129.48
9978,0,102.46,92.45,80.98,65.73,130.49
9979,0,103.37,90.63,81.06,68.85,131.71
9980,1,104.08,89.88,81.11,71.44,133.77
9981,0,100,100,80,60,120
9982,0,100.01,98.62,80.12,62.9,122.43
9983,0,100.08,97.65,80.45,63.13,126.47
9984,0,100.45,97.63,80.52,63.53,127.02
9985,0,102.24,97.28,80.74,64.36,127.2
9986,0,102.67,96.64,80.77,65.68,127.29
9987,0,102.97,95.9,80.85,66.1,130.49
9988,0,102.97,95.79,80.88,66.77,131.02
9989,0,103.7,94.76,80.93,68.78,132.15
9990,0,103.78,94.32,80.97,68.86,132.57
9991,0,104.15,93.02,81.01,69.48,133.69
9992,0,104.42,92.15,81.2,69.93,136.23
9993,0,104.55,91.32,81.53,73.82,136.53
9994,0,104.76,91,81.74,74.05,137.12
9995,0,105.44,90.22,81.94,76.74,138.5
9996,1,105.79,89.57,82.29,79.76,139.12
9997,0,100,100,80,60,120
9998,0,100.04,99.23,80.23,60.15,121.62
9999,0,100.56,98.72,80.28,60.6,122.54
10000,0,100.74,98.13,80.71,63.09,122.9
10001,0,100.87,97.64,80.79,64.08,128.03
10002,0,100.96,97.24,80.87,65.06,132.54
10003,0,101.24,97.19,81.07,66.56,134.88
10004,0,101.29,96.9,81.2,68.57,138.18
10005,0,101.86,96.47,81.37,71.69,141.32
10006,0,101.9,96.06,81.42,74.69,143.3
10007,0,102.05,95.15,81.74,76.82,144.51
10008,0,102.41,94.79,81.75,77,144.54
10009,0,102.67,93.39,81.93,78.4,145.79
10010,0,102.87,93.29,82.04,78.76,148.28
10011,0,103.23,92.98,82.42,79.45,150.95
10012,0,103.69,92.15,82.43,80.63,152.84
10013,0,103.89,91.78,82.48,80.95,153.4
10014,0,103.9,91.39,82.59,81.91,153.8
10015,0,104.28,91.07,82.69,82.7,156.07
10016,0,104.34,91,82.99,83.04,160.06
10017,1,104.43,84.42,83.93,83.07,165.68
10018,0,100,100,80,60,120
10019,0,100.35,99.96,80.05,62,120.33
10020,0,100.63,98.79,80.21,62.66,120.39
10021,0,101,97.98,80.27,65.59,121.5
10022,0,101.28,97.88,81.04,66.6,122.46
10023,0,101.51,96.43,81.27,67.72,122.59
10024,0,102.16,95.68,81.64,70.11,122.78
10025,0,102.28,93.98,81.66,71.12,125.05
10026,0,102.3,92.97,81.7,72.27,125.4
10027,0,102.45,92.58,81.72,75.29,126.08
10028,0,102.58,92.42,81.94,75.55,127.64
10029,0,103.34,92.04,82.14,75.68,132.93
10030,0,103.61,91.83,82.19,76.94,134.86
10031,0,103.85,90.84,82.32,77.01,139.62
10032,1,104.36,90.5,82.39,78.31,141.78
10033,0,100,100,80,60,120
10034,0,100.13,99.96,80.38,60.78,121.66
10035,0,100.39,99.48,80.49,61.34,122.24
10036,0,100.67,98.94,80.92,62.18,122.66
10037,0,100.93,97.47,81.27,62.18,123
10038,0,101.25,97.44,81.65,63.84,123.33
10039,0,101.43,96.88,81.92,64.24,126.79
10040,0,101.57,96.83,82.25,64.68,128.04
10041,0,101.77,96.48,82.38,64.81,131.53
10042,0,101.84,96.22,82.42,66.49,131.58
10043,0,101.88,95.17,82.44,71.14,132.76
10044,0,102,95.11,82.99,71.8,133.98
10045,0,102.04,94.31,83.29,73.74,134.35
10046,0,102.32,91.8,83.42,75.87,135.23
10047,0,102.35,91.66,83.44,76.54,136.04
10048,0,102.37,91.36,83.57,79.96,136.19
10049,0,102.4,90.16,84.04,80.68,137.56
10050,1,102.56,89.24,84.21,84.19,138.11
10051,0,100,100,80,60,120
10052,0,100.17,99.75,80.05,61.86,121.19
10053,0,100.24,96.21,80.07,66.02,124.08
10054,0,100.37,95.87,80.1,67.28,126.5
10055,0,100.4,95.37,80.66,69.79,126.78
10056,0,101.67,93.78,80.68,70.16,126.83
10057,0,102.41,93.66,80.68,73.88,127.24
10058,0,102.99,92.74,80.76,74.35,127.85
10059,0,102.99,92.65,80.81,74.96,130.82
10060,0,103.06,92.43,81.07,75.02,132.27
10061,0,103.3,91.88,81.18,77.88,132.39
10062,0,103.8,91.56,81.2,78.37,134.35
10063,0,103.87,91.45,81.31,80.33,134.83
10064,0,104.04,90.92,81.32,87.53,135.7
10065,0,104.4,90.33,81.33,89.24,138.88
10066,1,104.55,89.96,81.74,90.25,139.35
10067,0,100,100,80,60,120
10068,0,100.42,98.99,80.56,60.13,120.15
10069,0,100.76,96.48,80.67,60.91,120.85
10070,0,101.05,96.14,80.88,61.25,120.85
10071,0,101.52,96.12,81.08,62.41,122.22
10072,0,102.08,94.51,81.49,66.59,123.06
10073,0,102.21,93.12,82.18,67.54,123.06
10074,0,102.47,92.95,82.74,67.71,123.3
10075,0,102.81,92.82,82.82,71.06,123.67
10076,1,103.04,89.84,82.85,71.14,124.09
10077,0,100,100,80,60,120
10078,0,101.02,99.82,80.31,62.44,120.82
10079,0,101.1,98.25,80.9,62.5,122.59
10080,0,101.9,97.74,81.01,63.42,122.61
10081,0,102.01,96.59,81.42,63.52,122.95
10082,0,102.53,95.67,81.57,67.07,123.11
10083,0,103.22,94.18,81.59,69.02,123.22
10084,0,103.32,92.88,81.8,70.1,123.35
10085,0,103.45,92.22,81.86,70.84,125.75
10086,0,104.15,91.55,81.91,70.97,125.94
10087,0,104.97,90.13,82.11,71.28,126.33
10088,1,105.3,89.15,82.15,71.51,127.2
10089,0,100,100,80,60,120
10090,0,100.17,99.26,80.01,63.21,120.43
10091,0,100.62,98.24,80.17,63.37,120.61
10092,0,100.65,96.71,80.31,63.68,121.13
10093,0,101.22,96.66,80.32,65.29,121.24
10094,0,101.56,93.67,80.55,65.91,121.73
10095,0,101.61,91.84,81.16,71.64,123.22
10096,0,101.76,91.52,81.33,72.48,125.91
10097,0,101.84,90.29,81.37,72.56,126.11
10098,1,101.93,88.41,81.5,75.27,130.64
10099,0,100,100,80,60,120
10100,0,100.23,99.37,80.07,60.25,121.19
10101,0,100.31,99.34,80.13,61.32,121.23
10102,0,100.47,98.1,80.41,63.79,121.77
10103,0,101.2,97.63,80.51,64.17,123.33
10104,0,102.01,97.57,80.63,64.67,125
10105,0,102.54,97.11,80.69,65.64,126.16
10106,0,104.14,94.82,81.13,66.79,127.28
10107,0,104.57,92.71,81.13,67.36,131.67
10108,0,104.69,92.58,81.61,68.98,133.04
10109,0,105,91,81.67,70.75,134.77
10110,0,105.24,90.75,81.72,71.42,137.04
10111,0,105.32,90.61,81.76,75.45,139.18
10112,0,105.79,90.25,82.15,77.39,139.64
10113,1,106.52,89.14,82.65,79.5,140.15
10114,0,100,100,80,60,120
10115,0,100.38,99.72,80.05,61.49,120.9
10116,0,100.85,97.71,80.08,61.76,122.94
10117,0,101.25,97.37,80.16,64.01,125.07
10118,0,101.4,96.73,80.23,66.95,126.07
10119,0,101.41,95.52,80.29,67.55,126.59
10120,0,101.59,94.4,80.81,67.74,126.77
10121,0,101.67,93.75,81.19,68.59,127.81
10122,0,102.21,91.28,81.72,70.64,128.2
10123,1,102.21,88.27,81.72,70.68,128.29
10124,0,100,100,80,60,120
10125,0,100.03,99.74,80.01,62.85,120.48
10126,0,100.05,99.51,80.05,62.94,121.52
10127,0,100.3,99.32,80.15,63.34,122.68
10128,0,100.81,99.2,80.26,64.1,123.8
10129,0,100.88,98.66,80.31,66.24,124.99
10130,0,101.34,96.74,80.33,67.53,125.53
10131,0,101.79,96.55,80.59,67.8,125.91
10132,0,101.82,96.29,80.76,69.3,128.66
10133,0,102.44,93.19,80.92,69.6,130.49
10134,0,102.85,92.16,81.09,69.78,130.71
10135,0,102.97,91.03,81.22,71.23,132.29
10136,1,103.68,89.48,81.41,71.54,133.46
10137,0,100,100,80,60,120
10138,0,100.07,99.75,80.06,61.27,121.48
10139,0,100.2,97.83,80.06,61.41,122.54
10140,0,100.2,97.58,80.15,62.27,123.71
10141,0,100.46,96.89,80.4,62.36,124.27
10142,0,100.63,93.76,80.72,62.97,124.5
10143,0,101.11,92.67,80.97,63.91,124.87
10144,0,101.12,92.55,80.99,64.66,129.79
10145,0,101.46,90.65,81.6,65.99,133.2
10146,0,101.85,90.13,81.63,67.5,135.23
10147,1,102.11,89.65,81.7,70.23,135.93
10148,0,100,100,80,60,120
10149,0,100,99.29,80.25,61.65,120.06
10150,0,100.14,98.74,80.29,63.72,120.35
